k_max,k_min,k_tau,form_alpha,form_win,margin_a,margin_b,log_loss,brier
36,20,15,2.5,14,0.15,1.8,0.6771070459893576,0.24217634273931835
28,12,20,2.5,6,0.18,2.2,0.6771091602427971,0.24208434359359476
36,16,20,3.0,6,0.18,1.8,0.6771091859666223,0.24205976330554904
36,20,15,2.0,14,0.15,2.6,0.6771113119658206,0.24218758174890398
32,16,20,2.0,10,0.18,2.2,0.6771113841679318,0.24214179651239212
32,16,25,1.5,10,0.22,2.6,0.6771118548784777,0.24217612596910815
28,12,25,2.5,10,0.18,1.8,0.6771118757192295,0.24211141336560257
32,16,10,2.0,6,0.15,2.6,0.6771120367468387,0.2420848276752982
40,20,15,2.0,14,0.15,1.8,0.6771127233092127,0.24219189154022283
28,12,25,3.0,6,0.22,1.8,0.6771162524117498,0.24210094527630793
36,16,20,1.5,10,0.18,2.2,0.6771172897369181,0.24216103803781056
28,16,20,3.0,6,0.22,2.6,0.6771199110166919,0.2421549632851307
32,20,10,2.5,10,0.15,2.6,0.677122779457277,0.24213532308755237
32,12,20,1.5,6,0.18,2.6,0.6771243261059366,0.24212415311968002
36,16,20,1.5,6,0.22,2.2,0.6771260335050882,0.24217264401488714
28,16,10,2.5,10,0.18,1.8,0.6771271196161575,0.2421108519030582
32,20,10,1.5,10,0.22,2.6,0.6771293098886678,0.2421667953163256
36,20,20,3.0,6,0.22,2.6,0.677129867093464,0.24222774491183494
32,12,25,1.5,10,0.22,1.8,0.6771301339870553,0.24215151106056473
28,12,25,2.5,6,0.22,2.2,0.6771309324174076,0.24213347625572568
40,20,20,2.0,10,0.18,2.2,0.6771319555852761,0.2422158728687191
32,16,15,1.5,10,0.22,1.8,0.6771335219919151,0.24214612355271606
32,12,20,2.0,6,0.18,1.8,0.6771352529098921,0.2420943106964699
32,12,15,1.5,6,0.18,1.8,0.6771372892959978,0.2421018000204957
36,12,25,3.0,6,0.15,1.8,0.6771387821230184,0.24201589462935566
32,20,15,3.0,10,0.18,1.8,0.6771388493288454,0.24215283642363283
36,16,25,2.5,6,0.22,2.2,0.6771393158811511,0.24219146950663015
40,16,25,2.0,6,0.22,2.2,0.6771397820311865,0.2422168995137573
32,12,15,1.5,10,0.15,1.8,0.6771412513602276,0.24211522457094886
32,12,25,2.0,6,0.18,2.6,0.6771425145874188,0.24213615753729117
32,12,20,1.5,10,0.15,2.6,0.6771431729338803,0.2421349553662927
32,20,10,1.5,14,0.22,2.6,0.6771433383594644,0.24218644212041276
40,16,20,1.5,6,0.22,1.8,0.6771433920928924,0.24217869779922072
32,16,15,2.0,10,0.15,2.2,0.6771437132728418,0.2421307053843652
32,16,15,3.0,6,0.15,1.8,0.677144876249227,0.2420280507890232
28,12,15,2.5,6,0.15,1.8,0.677146989968792,0.24205916709676215
32,16,25,1.5,14,0.22,2.6,0.6771490040835393,0.24220919467714414
36,12,25,1.5,6,0.18,2.6,0.6771500738408573,0.24216147657185577
28,12,10,1.5,6,0.22,2.6,0.6771502753018289,0.24212090190789595
28,12,15,1.5,6,0.22,2.6,0.6771505588313433,0.24213284147784947
32,16,25,2.5,14,0.15,2.6,0.6771510159958333,0.24219730801579611
28,20,15,2.5,10,0.22,2.6,0.677151338533156,0.2421888611898989
36,20,10,1.5,6,0.22,2.2,0.6771514955945913,0.242172356985383
40,20,20,3.0,10,0.15,2.2,0.6771540302753177,0.24220989278111738
32,16,10,1.5,10,0.18,2.2,0.6771561556520763,0.24213916451557743
32,20,10,3.0,6,0.18,2.6,0.6771577529441556,0.2421355820685069
40,20,15,1.5,14,0.15,2.6,0.6771584643252967,0.24222010205549713
28,16,20,2.5,10,0.22,1.8,0.6771587424422899,0.24215839440387651
28,12,20,2.0,6,0.22,2.2,0.6771593067032076,0.24213980475354266
40,20,25,2.5,14,0.18,2.6,0.6771602138972569,0.24233469787589876
28,12,10,2.0,6,0.15,2.6,0.6771608872138807,0.24209967953954956
36,20,20,2.0,14,0.18,2.6,0.6771629747687303,0.24225071755595315
28,12,20,2.0,14,0.18,1.8,0.6771635376837029,0.24214680628646557
32,20,10,2.0,10,0.18,2.6,0.6771644200050703,0.2421706403617221
28,20,25,3.0,10,0.22,2.6,0.6771645652394135,0.2422201097883516
40,16,25,2.0,10,0.15,2.6,0.677165023140538,0.24221172273255798
32,16,25,3.0,10,0.15,2.2,0.6771657596540344,0.2421572334733659
28,12,25,2.0,10,0.18,2.6,0.6771678137054866,0.24215297367821284
36,16,20,2.0,14,0.15,1.8,0.6771701091432655,0.24219066757114904
32,16,25,2.5,6,0.22,2.6,0.6771703505875251,0.24220551185647102
40,12,25,3.0,6,0.15,1.8,0.677170540709917,0.24202576324244438
28,16,15,3.0,6,0.18,2.6,0.6771723935018756,0.24212755042489612
36,16,20,2.0,6,0.22,1.8,0.6771757152127071,0.2421697411927063
40,12,25,1.5,6,0.18,2.2,0.677177509993112,0.24217733091394403
40,16,25,2.0,14,0.18,1.8,0.6771808091405493,0.24226492108777392
36,20,20,3.0,14,0.15,2.2,0.6771829672436913,0.24226111411373732
32,16,15,2.0,14,0.15,1.8,0.677186013758375,0.24216515155737992
28,16,10,3.0,6,0.15,2.6,0.6771875883902705,0.24209723725233392
32,12,10,1.5,6,0.15,1.8,0.6771877740098698,0.2421102476084132
36,16,15,1.5,14,0.15,1.8,0.6771908325395185,0.24217901295581656
28,20,10,3.0,10,0.18,2.6,0.6771921345545402,0.24218126038311333
32,12,25,2.5,6,0.15,2.6,0.6771950170980018,0.24211615336343
32,16,25,3.0,14,0.15,1.8,0.6771950847355036,0.24220602448279552
36,20,20,2.0,10,0.18,2.6,0.6771956007558573,0.24223199637869153
28,12,15,2.0,6,0.18,2.2,0.6771957432760007,0.24212742259014186
36,20,15,3.0,6,0.22,1.8,0.6771964009935477,0.2421716223742105
28,16,10,2.0,14,0.18,2.6,0.6771983754753967,0.24217026289685534
32,16,25,2.0,14,0.18,2.6,0.6771989112194619,0.24222680840176827
40,16,20,2.5,6,0.15,2.2,0.6771998715344358,0.24210802464183606
40,12,25,2.0,6,0.18,1.8,0.6772000916113383,0.24214670798774127
32,16,15,2.0,6,0.22,1.8,0.6772026659790605,0.2421597118522388
36,20,10,1.5,10,0.18,2.2,0.6772033633287667,0.24218958500202878
32,20,15,2.5,10,0.18,2.2,0.6772051164771062,0.24219614767827344
28,16,10,2.5,14,0.15,1.8,0.6772070508168289,0.24215572586793427
28,20,15,2.5,14,0.22,2.6,0.6772073112402966,0.24223758526549474
36,20,10,2.5,6,0.18,1.8,0.6772082480481938,0.24212300442537188
32,16,15,2.5,6,0.18,1.8,0.6772084376795722,0.24211605537357841
32,12,25,2.0,10,0.15,2.2,0.6772111011953694,0.24216714479037466
36,16,20,3.0,6,0.15,2.2,0.6772126673541918,0.24208730118018731
28,12,20,1.5,14,0.22,2.2,0.6772128831762722,0.24218161260438315
36,16,20,2.5,6,0.15,2.6,0.6772130031093481,0.24213248649174646
36,20,15,1.5,14,0.18,2.6,0.6772168118501352,0.24224198070824668
28,16,20,2.5,14,0.18,2.2,0.6772171070968481,0.24220148007801987
36,20,20,3.0,10,0.18,1.8,0.6772173170639741,0.24222339948905544
40,16,20,2.0,6,0.15,2.6,0.6772186733855416,0.24216159851014846
28,16,20,3.0,10,0.18,1.8,0.6772189015000741,0.2421670306956659
28,12,25,2.0,10,0.22,1.8,0.6772198378358708,0.24217782504339463
28,16,10,2.0,14,0.22,1.8,0.677220620407704,0.24218119033036292
36,20,15,2.0,14,0.18,1.8,0.6772207197484204,0.24223723039152764
36,20,15,2.5,6,0.18,2.6,0.6772215268920138,0.2421894822344613
40,20,25,2.5,10,0.22,1.8,0.6772219254350192,0.24230404909495765
40,16,25,3.0,6,0.18,2.6,0.6772231395358117,0.24220936139357763
36,20,15,2.0,6,0.22,2.2,0.6772249133839328,0.24222332006165248
28,12,15,1.5,14,0.18,2.6,0.6772251646988976,0.2421715330148728
40,20,10,1.5,6,0.15,2.6,0.6772264279354723,0.24217199910494386
32,16,20,3.0,6,0.18,2.2,0.6772269499509153,0.2421444311862434
32,20,20,3.0,10,0.18,2.2,0.6772287330510605,0.242222836583183
36,20,20,2.0,14,0.22,1.8,0.6772291664142234,0.24228311969212307
36,20,15,1.5,6,0.22,2.6,0.6772291942304866,0.242240330848235
28,16,25,3.0,10,0.18,2.2,0.6772292618309323,0.2421918658181134
28,16,15,2.5,14,0.15,2.2,0.6772298895590189,0.24218290846405943
32,12,20,1.5,14,0.15,2.2,0.6772313920352506,0.24218681803507133
32,20,10,3.0,10,0.15,1.8,0.6772319357063019,0.24216271270272582
32,20,10,2.0,10,0.22,1.8,0.6772325138210447,0.24220251604913476
32,16,20,2.5,6,0.18,2.6,0.6772349699160972,0.24217753025938976
36,12,25,1.5,10,0.18,1.8,0.6772360793409693,0.2422032268706088
28,12,25,3.0,6,0.18,2.2,0.67723960881224,0.24214099641437914
28,12,15,1.5,14,0.22,1.8,0.6772421396130676,0.24218006636449524
28,12,20,1.5,10,0.22,2.2,0.6772423856954772,0.24218545094926627
28,12,25,2.5,14,0.15,1.8,0.6772429725894082,0.24218239302778288
32,12,20,1.5,10,0.18,1.8,0.6772431465463876,0.24218106446391832
28,12,10,2.0,10,0.15,1.8,0.6772435837731196,0.24215127078221904
32,16,20,2.0,14,0.15,2.6,0.6772445821525979,0.24221962962199173
36,12,25,2.0,6,0.15,2.6,0.677245107324888,0.24216203846617873
40,20,25,2.5,14,0.22,1.8,0.6772459439147422,0.2423770016325702
32,12,20,1.5,6,0.22,1.8,0.6772464328553892,0.24218229881591097
40,16,25,3.0,10,0.15,1.8,0.6772469548888184,0.24222481316274486
32,12,20,2.0,6,0.15,2.2,0.6772475287995712,0.2421376380723061
36,12,20,1.5,6,0.15,2.2,0.6772480785347824,0.24215952522868717
36,20,25,2.0,10,0.22,2.2,0.6772481842298529,0.24228756698595097
28,12,20,3.0,6,0.15,1.8,0.6772501700859067,0.24208533278468733
28,16,15,3.0,10,0.15,1.8,0.6772501724047783,0.24215743288873418
32,20,10,2.5,10,0.18,1.8,0.6772504209532028,0.24219232445473832
36,12,25,1.5,14,0.15,2.2,0.677250849027449,0.24222735876550952
36,16,25,2.5,10,0.15,2.2,0.677251256408899,0.24221627341931692
28,12,25,1.5,10,0.22,2.6,0.677253336997231,0.24220418510912325
32,16,25,2.0,14,0.22,1.8,0.6772537200719954,0.24225376759860467
32,16,25,2.5,14,0.18,1.8,0.6772537600187691,0.2422438871656661
40,20,15,2.5,6,0.15,2.6,0.6772539600451443,0.24216194131843072
40,20,20,2.5,10,0.18,1.8,0.6772577465567884,0.24226198251578523
40,20,15,3.0,6,0.18,1.8,0.677263290911864,0.24213829794620587
28,20,10,3.0,10,0.22,1.8,0.6772657048985088,0.24221544972179457
28,16,25,3.0,14,0.15,2.6,0.6772659347660589,0.24223109265538986
32,16,10,2.0,6,0.18,1.8,0.6772662694758446,0.2421544238967595
36,20,20,2.5,6,0.22,2.6,0.6772663281156711,0.24228333469136487
36,20,10,3.0,6,0.15,1.8,0.6772664398531841,0.24208262656347346
32,20,20,2.5,14,0.18,2.6,0.6772669226719708,0.2422829192740221
32,20,10,2.5,6,0.22,2.2,0.6772681017828408,0.24221692214806945
28,12,10,2.0,6,0.18,1.8,0.6772697037145488,0.24214957783110724
32,12,15,1.5,6,0.15,2.2,0.6772697820108433,0.24215910599920645
28,12,25,1.5,14,0.22,2.6,0.6772706689820217,0.24222300976279104
32,16,25,2.0,10,0.18,2.6,0.6772737977040953,0.2422366164443822
28,20,25,3.0,14,0.22,2.6,0.6772749534592836,0.24230312039421956
36,20,15,1.5,10,0.18,2.6,0.6772757728786668,0.24224830650191573
40,16,20,1.5,10,0.15,2.2,0.6772768340945775,0.24223550502595717
36,20,15,1.5,14,0.22,1.8,0.6772773297558369,0.24227151516107576
32,12,25,2.0,14,0.15,1.8,0.6772783222514612,0.24221483280546396
28,16,15,2.5,10,0.15,2.6,0.6772788027583411,0.24219028127804837
32,20,25,2.5,10,0.22,2.2,0.6772795657233984,0.24228085946254538
28,12,10,1.5,14,0.22,1.8,0.677280353913664,0.24218751277909406
28,12,25,2.5,10,0.15,2.2,0.6772821817967193,0.24218562046814135
40,20,15,1.5,14,0.18,1.8,0.6772831860133427,0.2422771515942784
32,16,15,1.5,14,0.18,2.2,0.6772845899645835,0.24222636100447845
28,20,10,3.0,14,0.18,2.2,0.6772846378859391,0.24224402419680488
36,16,25,3.0,6,0.18,2.6,0.6772854063504885,0.24221803869384792
28,12,10,1.5,14,0.18,2.6,0.6772854880867174,0.24218997558949426
28,16,10,2.5,10,0.15,2.2,0.6772877584955179,0.2421821975435791
32,16,10,1.5,14,0.15,2.6,0.6772877865438349,0.24220899115614047
40,20,10,2.0,6,0.15,1.8,0.6772881608536809,0.24214446522697927
36,20,10,2.0,6,0.18,2.2,0.67728878094674,0.24219833594118378
36,20,20,2.0,10,0.22,1.8,0.6772901845568831,0.24227612373242957
36,20,15,2.0,10,0.15,2.6,0.6772913722185601,0.24223765189103524
28,12,25,2.0,6,0.22,2.6,0.6772928786996216,0.2422220970617797
28,12,20,2.0,10,0.15,2.6,0.6772940532650067,0.24219367712947806
40,12,25,1.5,14,0.15,1.8,0.6772940898557028,0.2422634368939052
40,20,20,2.5,14,0.15,2.2,0.6772944653479083,0.2423304051389422
28,12,15,1.5,10,0.18,2.6,0.6772946861724791,0.2421956123278914
28,12,20,2.5,6,0.15,2.6,0.6772964983871315,0.24215809890435588
28,12,20,2.0,14,0.15,2.2,0.6772965899787077,0.24220547756296926
40,20,15,1.5,10,0.15,2.6,0.677297730860598,0.24225611717171783
36,20,25,2.5,10,0.18,2.6,0.6772980407352395,0.24230094218450846
32,12,25,1.5,14,0.18,2.2,0.6772982792470127,0.2422404092905043
28,16,20,3.0,14,0.15,1.8,0.6772985173919237,0.2422181417147091
28,20,15,3.0,14,0.18,2.6,0.6772989119679199,0.24227133431607092
36,20,25,2.0,14,0.22,2.2,0.6773001949270495,0.242345830231951
32,16,15,2.5,6,0.15,2.2,0.6773016354839597,0.24214712918619422
40,20,20,3.0,6,0.22,2.2,0.6773021548821171,0.24229913235217054
28,20,20,3.0,10,0.22,2.2,0.677302353769392,0.24226507027781802
36,20,20,2.5,14,0.15,2.6,0.6773025233812472,0.24230911451307438
36,12,25,1.5,6,0.22,1.8,0.6773040049651172,0.24223415317789604
40,20,20,1.5,14,0.18,2.6,0.6773041171309812,0.2423304945476553
36,16,25,3.0,10,0.15,1.8,0.6773050339011788,0.24222543021888368
40,20,25,3.0,10,0.18,2.2,0.6773061723966968,0.24233709632438644
40,16,25,2.5,14,0.15,1.8,0.6773065576845099,0.24231507967136504
32,12,25,2.0,6,0.22,1.8,0.6773069448706988,0.24221355091154698
28,20,20,3.0,14,0.22,2.2,0.6773073071214567,0.24229993059785654
28,16,10,2.5,6,0.18,2.6,0.6773087105635152,0.24219065691089323
36,20,25,2.5,14,0.18,2.6,0.6773109602114927,0.24235566681553777
32,20,25,3.0,14,0.18,2.6,0.6773121058873425,0.24233377779526824
28,16,25,2.0,10,0.22,2.6,0.6773127171590436,0.2422533355410889
36,20,10,2.5,6,0.15,2.2,0.6773131129446134,0.24215710733522816
36,16,25,2.0,14,0.15,2.6,0.6773137140401821,0.24229175432766586
28,12,25,2.0,14,0.18,2.2,0.6773139356820971,0.24223285390787908
28,16,10,2.0,10,0.18,2.6,0.6773149895578493,0.24221243980818066
28,20,10,2.5,14,0.22,2.2,0.677316696488757,0.24226891496964156
40,20,20,1.5,10,0.18,2.6,0.6773187096679593,0.24230781895346398
40,20,20,1.5,6,0.22,2.6,0.6773187943258978,0.24232232250245972
32,20,25,2.5,14,0.22,2.2,0.6773194053261049,0.24233474840670272
32,20,10,2.0,6,0.22,2.6,0.677321650378113,0.24225671867046186
40,20,10,1.5,10,0.15,1.8,0.6773223325539617,0.2422307324881284
28,12,15,1.5,10,0.22,1.8,0.6773226784792857,0.24220907163528307
32,20,15,1.5,10,0.22,2.6,0.6773227997902849,0.24227301808150598
32,20,15,2.5,14,0.15,2.6,0.6773240508315388,0.242274393514388
32,20,20,2.5,14,0.22,1.8,0.6773256846709987,0.2423118023654635
28,16,20,2.0,14,0.22,2.2,0.6773263455607558,0.24226117833389074
32,20,25,3.0,10,0.18,2.6,0.6773265381589263,0.24229240378727696
32,16,25,3.0,6,0.22,2.2,0.677327211840294,0.24225651782784577
40,16,15,1.5,6,0.15,1.8,0.6773290149277386,0.24218640732594252
28,16,15,2.0,14,0.18,2.6,0.6773294291420977,0.24224357206957808
40,20,15,2.0,6,0.18,2.2,0.6773294852316083,0.24223838097086056
32,20,20,2.5,10,0.18,2.6,0.67733429693669,0.242279035866512
36,16,20,1.5,14,0.15,2.6,0.6773366683849448,0.2422767311676855
32,20,10,2.0,14,0.18,2.2,0.6773366918624265,0.24226527353762947
40,16,25,2.5,6,0.18,2.6,0.6773371431723813,0.2422676514862966
40,16,25,2.0,10,0.18,1.8,0.6773389834003923,0.24228944554308762
36,16,25,1.5,14,0.18,2.6,0.6773414158850077,0.24231071919884564
32,20,15,3.0,10,0.15,2.2,0.6773417981204737,0.24223694127254175
28,12,10,1.5,10,0.18,2.6,0.6773422720817208,0.24220979143745533
32,16,20,2.0,14,0.18,1.8,0.6773441237454697,0.24226530400998056
36,20,25,3.0,14,0.18,2.2,0.6773450459627598,0.24238259589332153
36,20,20,1.5,10,0.22,2.2,0.677345380293186,0.24231004092563602
36,20,15,3.0,6,0.18,2.2,0.6773460874744481,0.24221194392786563
32,20,15,2.5,6,0.22,2.6,0.6773466812831808,0.24228617808488798
40,16,25,1.5,14,0.18,2.2,0.6773467341694821,0.2423370055501666
32,20,15,3.0,14,0.15,1.8,0.6773470023260947,0.2422725993218152
28,12,10,1.5,10,0.22,1.8,0.6773472075632749,0.24221188647450137
28,20,15,3.0,14,0.22,1.8,0.6773479275568205,0.24229547403781734
28,16,25,2.0,14,0.22,2.6,0.6773480540666106,0.24228683268955226
40,20,25,3.0,14,0.18,2.2,0.6773482430533015,0.24243687362461103
36,20,20,1.5,14,0.22,2.2,0.6773492219112709,0.24233408581710317
28,16,25,2.5,14,0.18,2.6,0.6773497916263568,0.2422796567682319
32,20,15,1.5,14,0.22,2.6,0.6773504091065132,0.2423009600210191
28,16,10,2.0,10,0.22,1.8,0.6773504797038242,0.24222909346163138
32,20,25,2.0,10,0.22,2.6,0.6773514005498551,0.24231655985234737
40,12,25,2.0,6,0.15,2.2,0.6773516125547666,0.24220076642981694
28,16,10,3.0,6,0.18,1.8,0.6773529127718654,0.2421698597930694
28,16,15,3.0,6,0.22,1.8,0.6773561930450296,0.24221294691849543
32,16,15,1.5,6,0.22,2.2,0.6773565680875377,0.24225176265145446
32,16,25,2.5,10,0.15,2.6,0.6773566996156077,0.24225573842735523
36,20,25,1.5,10,0.22,2.6,0.6773573364841686,0.242339759056194
32,16,25,2.0,10,0.22,1.8,0.6773575483747605,0.2422761475765425
28,16,25,3.0,14,0.18,1.8,0.677358241914926,0.24227283842574088
36,20,15,1.5,10,0.22,1.8,0.6773584514357349,0.24228734832412688
40,20,20,2.5,6,0.22,2.2,0.6773589190045586,0.24232246215579026
36,16,10,1.5,6,0.15,1.8,0.677359591147716,0.24219503870525677
32,16,10,1.5,14,0.18,1.8,0.6773600488004947,0.2422425396581734
36,16,25,1.5,6,0.22,2.6,0.6773615302135606,0.24231123762883913
32,16,20,2.0,6,0.22,2.2,0.6773618271503709,0.242264503905659
36,16,15,2.0,6,0.15,1.8,0.6773637056367439,0.2421751138470039
28,16,10,2.0,6,0.22,2.6,0.6773638419072456,0.2422439906324479
28,16,15,2.0,14,0.22,1.8,0.6773650650874422,0.24226110611642243
40,20,15,1.5,6,0.18,2.6,0.6773675526706328,0.24228408895059272
32,20,10,3.0,6,0.22,1.8,0.677368654198899,0.24223231508217735
28,12,10,2.0,6,0.15,2.2,0.6773691301283951,0.24219266808930542
28,20,10,2.5,10,0.22,2.2,0.6773713094365168,0.24227299774569
32,16,10,1.5,6,0.18,2.6,0.6773736243578442,0.24223550318791806
32,16,10,2.0,6,0.15,2.2,0.6773763386669909,0.24219855166368906
28,16,20,2.0,10,0.22,2.2,0.6773765342744402,0.24226812685986077
36,20,10,1.5,14,0.15,2.6,0.6773785159825909,0.24228288116872895
32,20,25,3.0,14,0.22,1.8,0.6773792030588468,0.24236689063221056
36,16,15,1.5,6,0.15,2.6,0.6773795480172472,0.24223367109304567
28,16,15,2.5,6,0.22,2.2,0.6773805825981466,0.24225006903528612
40,20,20,1.5,14,0.22,1.8,0.6773809598639116,0.24236788643751278
28,12,20,2.0,10,0.18,1.8,0.6773832677823296,0.2422345557599192
28,16,15,2.5,10,0.18,1.8,0.6773844493186882,0.24223814325191836
36,16,25,1.5,10,0.18,2.6,0.6773854399971131,0.2423082539740844
36,20,25,2.5,14,0.22,1.8,0.6773855045916944,0.24239227073968658
32,20,20,3.0,14,0.15,2.6,0.6773858821971555,0.24232930926324736
40,20,15,3.0,6,0.15,2.2,0.6773874347080469,0.2421715836132941
32,20,15,2.0,14,0.18,2.6,0.6773876254686327,0.2423118840728571
32,16,15,2.0,6,0.18,2.2,0.6773878754851839,0.24223330520267272
28,12,15,2.0,10,0.15,1.8,0.677388678636652,0.242222377467153
32,12,25,1.5,6,0.22,2.2,0.677390710234216,0.24227439288898597
28,12,15,2.0,6,0.15,2.6,0.6773909066409743,0.242210699719773
32,12,25,2.5,6,0.18,1.8,0.6773925871333507,0.24220304549253055
28,16,20,3.0,10,0.15,2.2,0.6773932391355664,0.2422408503647183
28,16,25,2.5,14,0.22,1.8,0.6773935724791443,0.24230127160793463
40,16,25,2.0,14,0.15,2.2,0.6773940567037735,0.2423528444820014
36,16,20,2.0,6,0.18,2.2,0.6773944901017259,0.24225335402587825
28,12,25,2.5,6,0.18,2.6,0.6773960104418423,0.24223792068194092
36,16,25,2.5,14,0.15,1.8,0.6773963783829379,0.2423194944576771
28,20,20,2.5,10,0.22,2.6,0.6773974120605328,0.24231263871207448
36,20,25,3.0,10,0.18,2.2,0.677398096483692,0.2423415340440083
28,12,10,1.5,6,0.22,2.2,0.6774017789410802,0.2422371998540114
28,12,25,3.0,6,0.15,2.6,0.6774030157464322,0.24219680739598315
36,20,15,2.0,14,0.15,2.2,0.6774054051643087,0.24231502882629688
36,16,25,1.5,14,0.22,1.8,0.6774074864118409,0.24234305145367918
28,16,20,2.5,10,0.18,2.2,0.6774085595179868,0.24226678760785605
40,16,25,1.5,10,0.18,2.2,0.6774099589644825,0.24233485494084456
40,16,20,1.5,6,0.18,2.2,0.6774102570424972,0.2422860170513057
36,20,25,2.5,10,0.22,1.8,0.6774105898099219,0.24235347294246118
40,20,20,3.0,14,0.15,1.8,0.6774111068096902,0.24238729452166663
32,16,15,1.5,10,0.18,2.2,0.6774118644897762,0.2422713758422707
32,12,25,3.0,6,0.15,1.8,0.6774126962418302,0.2421488825741119
40,20,15,2.0,10,0.15,1.8,0.6774151195566315,0.24228511461691207
40,20,20,1.5,10,0.22,1.8,0.6774155620345592,0.24235313813758413
28,16,10,3.0,6,0.15,2.2,0.6774159015619305,0.24218851785234755
40,20,10,1.5,6,0.18,1.8,0.6774166246169054,0.24225740365518164
28,16,10,2.0,14,0.18,2.2,0.6774166486963101,0.24226911139468324
32,12,25,1.5,10,0.18,2.2,0.6774174943709185,0.2422800034321722
40,16,20,3.0,6,0.15,1.8,0.6774183941205261,0.24213955281016722
32,20,10,2.5,14,0.15,1.8,0.6774184486944014,0.24228396964253637
32,16,25,2.5,14,0.15,2.2,0.6774184539290081,0.24231189573861625
32,20,25,3.0,10,0.22,1.8,0.6774188641314612,0.24233504331117373
28,20,15,3.0,10,0.18,2.6,0.6774192581973397,0.24229574461401351
40,12,25,2.5,6,0.15,1.8,0.6774201019648048,0.24217213095193243
36,20,20,2.5,14,0.18,1.8,0.6774202098293104,0.24236197729188846
32,16,20,3.0,6,0.15,2.6,0.6774216477630445,0.24220796587990465
36,20,25,1.5,14,0.22,2.6,0.6774243410366946,0.24239278408443737
32,20,20,2.5,10,0.22,1.8,0.677425270052029,0.24232144025643254
32,20,15,2.5,14,0.18,1.8,0.6774262570737253,0.2423205394619276
32,20,20,2.0,14,0.22,2.2,0.6774274872204291,0.24235660822843347
36,16,25,2.0,6,0.22,2.2,0.6774283519977123,0.24232548528694325
36,16,25,2.0,14,0.18,1.8,0.6774287727072461,0.24234400236162762
32,20,25,2.0,14,0.22,2.6,0.6774291271799183,0.24237736163735382
32,20,20,2.0,10,0.22,2.2,0.6774302643648548,0.24233276743884508
32,16,20,2.5,6,0.22,1.8,0.6774309533598961,0.24226853524856146
32,12,20,1.5,10,0.15,2.2,0.6774323447669311,0.24226619792890583
36,20,15,2.0,10,0.18,1.8,0.6774358298125726,0.24230225557051485
36,16,20,2.5,6,0.18,1.8,0.6774380209825697,0.24222983613322513
28,12,20,2.0,6,0.18,2.6,0.67743821945964,0.242257638793903
32,20,10,2.5,10,0.15,2.2,0.6774402577050246,0.24227364967949838
40,16,20,2.0,6,0.18,1.8,0.6774411396698807,0.24225847631859354
