k_max,k_min,k_tau,form_alpha,form_win,margin_a,margin_b,log_loss,brier
36,12,10,3.0,6,0.15,2.6,0.6698989584417852,0.2386217098091038
40,20,10,1.5,14,0.22,1.8,0.6699023163050463,0.23865663980725316
28,12,15,3.0,14,0.18,2.6,0.6699045559263727,0.23862117281472867
36,16,25,3.0,10,0.15,2.2,0.6699047108271596,0.2386411653173909
40,20,10,2.0,10,0.15,2.6,0.6699056977319006,0.23864372396843725
40,16,25,2.0,10,0.18,2.2,0.6699057965761184,0.23866950909691653
32,12,10,3.0,10,0.18,1.8,0.6699063112355926,0.23862357362846273
40,12,20,2.5,6,0.18,2.2,0.6699077875085401,0.23864114867564987
36,20,15,2.5,10,0.18,2.6,0.669908282065258,0.238667628919917
36,12,20,2.0,10,0.15,2.6,0.6699085579458632,0.23862696616154444
40,20,20,2.0,10,0.18,2.6,0.6699095439923878,0.23868673502757434
40,16,15,1.5,10,0.18,2.2,0.6699105655552479,0.23864313610301788
40,12,15,2.0,6,0.15,2.6,0.6699137657829976,0.23862434937624358
28,12,15,3.0,14,0.15,2.6,0.6699147001709395,0.23861674693329815
32,20,10,3.0,14,0.15,1.8,0.6699191539353212,0.23863137428719122
28,12,20,3.0,14,0.22,2.6,0.6699193874891017,0.23864994722940405
36,12,20,1.5,14,0.18,2.6,0.6699195703461265,0.23864343599258542
36,20,10,2.5,10,0.18,2.6,0.669920278361678,0.23866377747579343
36,12,15,1.5,14,0.22,1.8,0.6699216507703074,0.23863337322113423
32,16,25,3.0,10,0.22,2.6,0.6699218788677999,0.23869620328357558
28,12,20,3.0,14,0.15,2.6,0.6699224802253384,0.23862469803390765
40,16,25,1.5,14,0.22,1.8,0.6699246528157166,0.2386940875862535
40,16,10,2.5,6,0.18,2.2,0.6699251571383575,0.23865019302555188
40,16,15,2.5,6,0.18,2.6,0.6699264842770422,0.23866865689812425
28,12,20,3.0,14,0.18,2.2,0.6699274759111775,0.23863392103194744
40,12,25,2.0,10,0.15,1.8,0.6699278532722135,0.23863454710311371
28,12,15,3.0,14,0.18,2.2,0.6699280779418949,0.23862813398411176
32,20,25,3.0,14,0.22,2.2,0.6699289485429507,0.23871933009909255
40,20,25,1.5,14,0.22,2.6,0.6699296544761284,0.23873745553216655
36,12,15,2.5,6,0.22,2.2,0.6699304071698947,0.23865988711977137
36,20,15,3.0,10,0.15,2.2,0.6699304110632479,0.23865142007414591
28,12,20,3.0,14,0.22,2.2,0.66993146250466,0.238650024893667
40,12,15,1.5,10,0.15,1.8,0.6699327593590583,0.23862898871076316
32,12,25,2.5,10,0.22,2.6,0.6699345669702971,0.23867199154836857
40,16,10,1.5,10,0.18,2.6,0.6699351416670002,0.238649614924026
32,20,15,3.0,14,0.15,1.8,0.6699351448020293,0.23864149192321776
36,20,25,2.5,14,0.15,2.6,0.6699358213775185,0.23868887951028958
36,20,20,3.0,10,0.18,2.2,0.6699374380231453,0.23868923005471737
32,12,15,2.5,10,0.18,2.6,0.6699385458692293,0.2386392918500804
32,12,20,3.0,10,0.15,1.8,0.669942927852301,0.238626736507194
36,16,25,2.0,14,0.18,2.2,0.6699443008308994,0.23868143890194068
32,16,10,2.5,14,0.22,2.2,0.6699453418869118,0.23865963974492105
36,16,15,2.5,10,0.15,1.8,0.6699484141534526,0.23863632721553427
36,16,15,2.0,10,0.18,2.6,0.6699504689431726,0.23866260868571423
36,12,10,2.5,6,0.22,2.6,0.6699512201581793,0.23866601641057344
36,12,10,2.0,10,0.18,2.6,0.6699516773905613,0.23864369611687522
36,20,20,2.5,14,0.15,1.8,0.6699517959353984,0.23866296763414416
40,16,20,1.5,14,0.15,2.2,0.6699568313990026,0.23866859592178494
40,12,20,3.0,6,0.15,2.2,0.669957198459075,0.23862301081425802
32,16,20,2.5,14,0.15,2.6,0.6699576763235315,0.2386596719144454
28,12,15,3.0,14,0.15,2.2,0.6699583637239519,0.2386331359819512
32,20,25,3.0,14,0.18,2.6,0.6699586915136756,0.23871400710495036
28,12,20,3.0,14,0.22,1.8,0.6699590178011616,0.23865536312821162
36,16,25,2.5,10,0.22,1.8,0.6699605823105454,0.2386972219042132
28,12,15,3.0,14,0.22,2.2,0.6699620297515404,0.2386547718466456
36,20,10,2.0,14,0.18,2.6,0.6699620965995505,0.2386806968863921
32,16,25,2.5,14,0.22,2.2,0.6699630258319896,0.23870153608019948
32,16,10,2.5,14,0.18,2.6,0.6699641420487061,0.23866170410762014
40,20,15,1.5,14,0.18,2.2,0.6699645916828697,0.23869138365439269
36,16,20,2.0,10,0.22,2.2,0.6699649808183865,0.2386920810792534
32,16,15,3.0,10,0.18,2.2,0.6699652247210064,0.23866497799284028
28,12,15,3.0,14,0.22,1.8,0.669966116644285,0.23865108286296435
40,12,15,1.5,6,0.22,2.2,0.6699670928444379,0.2386717782928998
36,16,20,2.5,10,0.18,1.8,0.6699688669415945,0.2386670027746827
36,12,15,1.5,10,0.22,2.6,0.669970399165858,0.23865873789753414
28,12,15,3.0,14,0.22,2.6,0.6699715355363,0.2386633908638227
32,12,10,3.0,10,0.15,2.2,0.6699738376514189,0.2386539954778975
28,12,15,3.0,14,0.18,1.8,0.6699748620831613,0.23864455461521009
40,20,15,2.0,10,0.15,2.6,0.6699756648366686,0.2386818306263088
40,20,20,2.5,10,0.18,1.8,0.6699759166119976,0.2386958615127657
32,12,10,2.5,14,0.15,1.8,0.6699763710012545,0.23864663542720363
40,16,20,1.5,10,0.18,2.6,0.6699781575540336,0.23869433138365936
40,20,20,2.0,14,0.15,1.8,0.6699783777044924,0.23868408010609576
36,12,10,2.0,10,0.22,1.8,0.6699789803036825,0.2386562206719258
40,12,25,3.0,6,0.22,2.2,0.6699827624835465,0.23873976200868935
28,12,20,3.0,14,0.15,2.2,0.6699829226091276,0.23864752406960457
40,20,25,2.5,10,0.22,1.8,0.6699834715809788,0.23874610993305423
36,16,15,1.5,14,0.22,2.6,0.6699855146288862,0.2386891374491936
36,20,20,2.0,14,0.22,2.2,0.6699858941956114,0.23873027797115304
40,20,25,2.0,14,0.15,2.6,0.6699870959347696,0.23872336920423123
36,20,15,2.0,14,0.22,1.8,0.669988213629415,0.23870632712267123
36,12,25,2.0,10,0.22,1.8,0.6699952842718103,0.23869163343648106
36,12,25,2.5,10,0.15,1.8,0.6699966606539229,0.2386584895993227
36,12,15,1.5,14,0.18,2.2,0.6699967001727812,0.23866474212325056
28,12,20,3.0,14,0.18,1.8,0.6699968379741433,0.2386589186919001
40,12,25,1.5,14,0.15,1.8,0.6699968726662212,0.23867667863413677
32,16,20,3.0,10,0.18,2.6,0.6699987598607557,0.23869697409883367
40,16,15,3.0,6,0.15,2.6,0.669999253194531,0.2386671705524844
40,16,10,1.5,10,0.22,1.8,0.6700001013835521,0.23868024158491874
32,12,15,2.5,10,0.22,1.8,0.6700013948711667,0.23866888378965798
32,12,20,2.0,14,0.22,2.6,0.6700027812276629,0.23868675687475946
36,20,20,2.5,10,0.22,2.2,0.6700035247504936,0.23873933877052775
36,16,10,2.0,14,0.15,1.8,0.6700044457014532,0.23866724269712639
40,12,20,1.5,10,0.15,2.2,0.6700044734895164,0.23867271841090282
40,20,10,1.5,14,0.18,2.2,0.6700054321429569,0.23869788716393314
36,16,25,2.0,10,0.22,2.6,0.6700085990031368,0.2387341496416441
36,12,10,3.0,6,0.18,1.8,0.6700108245092908,0.23866920300195701
36,12,20,1.5,14,0.22,1.8,0.6700112378308501,0.2386878521026782
32,16,25,2.5,14,0.18,2.6,0.6700127069695642,0.238710720754996
32,20,20,3.0,14,0.18,1.8,0.6700164981241055,0.23870677809362517
36,12,20,3.0,6,0.22,2.2,0.6700180574490463,0.2387235101044548
32,16,10,3.0,10,0.18,2.6,0.6700201344671297,0.23869294685575013
36,12,20,1.5,10,0.22,2.6,0.6700208522446565,0.2386983437233096
36,20,10,2.5,10,0.22,1.8,0.670023029999599,0.23871115087040917
28,12,15,3.0,14,0.15,1.8,0.6700234764006483,0.23865828724608762
32,12,25,3.0,10,0.18,1.8,0.6700236805147267,0.238682457040212
28,12,25,3.0,14,0.18,2.6,0.6700237115029564,0.23869123758070757
32,20,20,3.0,14,0.15,2.2,0.6700260457677221,0.23870158315791892
36,12,20,2.0,10,0.18,1.8,0.6700260575014748,0.23868059063291994
40,16,10,3.0,6,0.15,1.8,0.670026077257462,0.23865237827005947
40,16,10,1.5,14,0.15,1.8,0.6700273350447804,0.23868362646414304
36,12,25,1.5,14,0.22,2.2,0.6700278842632341,0.23871513875265074
32,16,10,2.5,14,0.22,1.8,0.6700319646897773,0.23869435944055745
40,12,25,1.5,10,0.18,2.2,0.6700332450812982,0.23871029967726465
28,12,25,3.0,14,0.22,2.6,0.6700332851854639,0.23871310128838355
36,12,15,3.0,6,0.18,1.8,0.6700340412869004,0.23866911599555493
40,12,10,1.5,10,0.15,2.6,0.6700345091629543,0.23868360675141015
36,20,25,2.0,14,0.22,2.6,0.670034573515372,0.2387746114854639
36,16,10,2.0,10,0.22,2.2,0.6700358726066135,0.23869938795476509
40,20,10,2.0,10,0.18,1.8,0.6700364017475162,0.23870238431982166
36,20,15,2.5,10,0.22,1.8,0.6700387261872249,0.23872811776067593
32,16,15,2.5,14,0.15,1.8,0.6700397414971377,0.2386771813505674
32,16,10,2.5,14,0.18,2.2,0.6700398353521989,0.23869272452021953
40,16,25,1.5,14,0.18,2.2,0.6700418233745805,0.2387369742411399
32,12,20,2.5,10,0.18,2.6,0.6700427553570601,0.23869620663073757
32,12,15,2.0,14,0.22,2.6,0.6700445824191511,0.23869299707652536
36,20,25,2.5,10,0.22,2.6,0.6700472144831788,0.23878440064242115
36,16,15,2.0,10,0.22,1.8,0.6700527467107488,0.2387106664724875
36,20,15,2.0,14,0.18,2.2,0.6700537978134005,0.23872688372018802
36,16,20,2.5,10,0.15,2.2,0.670053858134971,0.23869850917629426
36,16,10,3.0,6,0.22,2.6,0.670054952181184,0.23874756734913238
40,20,20,1.5,10,0.22,2.6,0.6700581516875824,0.23877247638941587
36,20,10,2.0,14,0.22,1.8,0.6700595335102854,0.2387272911779041
36,16,10,2.5,10,0.15,1.8,0.6700609165911106,0.23869341144031844
40,12,15,2.0,6,0.18,1.8,0.6700644776002909,0.23869074402814924
36,16,25,2.0,14,0.15,2.6,0.6700647062093498,0.23872570054512937
32,16,20,2.5,14,0.18,1.8,0.6700661265597729,0.2387092437585183
28,12,25,3.0,14,0.22,2.2,0.6700667493113508,0.23872200573753388
40,20,15,1.5,10,0.22,2.2,0.6700676674666419,0.23875062298573085
36,12,10,3.0,6,0.15,2.2,0.6700679354905743,0.23869144344867654
28,12,20,3.0,14,0.15,1.8,0.6700682474802173,0.23868021438993184
40,12,10,2.0,6,0.15,2.6,0.6700682908570537,0.23870098001755471
40,12,20,1.5,6,0.22,2.6,0.6700699667011324,0.23874679279009595
40,20,20,2.0,10,0.22,1.8,0.6700702893119533,0.23876144012363817
40,12,20,2.5,6,0.15,2.6,0.6700734044009109,0.23869954573591373
40,20,20,2.5,10,0.15,2.2,0.6700741550763031,0.2387292778353988
36,20,25,3.0,10,0.18,2.6,0.6700775573981784,0.2387770640912023
40,20,20,1.5,14,0.18,2.6,0.670077840012828,0.23876594556809239
36,16,25,2.5,10,0.18,2.2,0.6700784014342078,0.23873864871922446
40,12,20,2.0,6,0.18,2.6,0.6700788557366154,0.2387315726679127
32,16,10,2.5,14,0.15,2.6,0.670080554914175,0.2387064306750178
36,12,15,3.0,6,0.15,2.2,0.6700815534004303,0.23868290797526914
40,20,25,2.0,10,0.22,2.2,0.670082265261748,0.2387975962780252
36,16,20,2.0,14,0.15,1.8,0.6700826105854059,0.23870873577848853
40,16,10,2.0,6,0.22,2.2,0.6700830186702746,0.23873817487558974
36,20,10,3.0,10,0.15,1.8,0.6700830717697559,0.23870797192225426
40,16,10,2.5,6,0.15,2.6,0.6700830889177858,0.2387121909160207
40,20,25,3.0,10,0.18,1.8,0.6700834503211115,0.23876270958603305
32,16,20,2.5,14,0.15,2.2,0.6700847191297875,0.23871111991341526
40,16,25,2.5,10,0.15,1.8,0.6700855819403283,0.23871504143123828
32,16,10,3.0,10,0.22,1.8,0.6700861500248361,0.238723409033551
32,12,15,2.5,10,0.18,2.2,0.670086200094808,0.23870426966437633
32,16,15,3.0,10,0.15,2.6,0.6700868611499156,0.23871273589823452
36,20,25,2.5,14,0.18,1.8,0.6700870484727678,0.23875682887054375
36,12,15,2.5,6,0.18,2.6,0.6700876171283728,0.23872003828430005
28,12,25,3.0,14,0.18,2.2,0.6700904810085103,0.23871596396755898
40,16,20,2.5,6,0.22,2.6,0.6700907372566358,0.23880074165842252
32,12,25,3.0,10,0.15,2.2,0.6700909283700338,0.23870693545599694
40,12,10,1.5,10,0.18,1.8,0.6700925485852963,0.23871037023446767
36,12,20,1.5,14,0.18,2.2,0.6700938099278033,0.23872048195962403
28,12,25,3.0,14,0.15,2.6,0.6700939763909282,0.23870928316352014
36,16,20,1.5,14,0.22,2.6,0.6700968076223233,0.23875703274909135
36,12,10,2.0,10,0.18,2.2,0.670101399670307,0.23871287355082527
36,12,15,2.0,10,0.15,1.8,0.6701031149665253,0.23870351107020954
40,16,20,1.5,10,0.22,1.8,0.6701035384165192,0.23875321677879327
32,20,25,3.0,14,0.22,1.8,0.67010474968823,0.23878353412794842
32,20,15,2.5,14,0.22,2.6,0.6701056138305651,0.23877510752327671
32,12,20,2.0,14,0.22,2.2,0.670107556982008,0.23873140102313267
36,12,15,1.5,14,0.15,2.6,0.67010782217458,0.23871305617552982
32,20,25,3.0,14,0.18,2.2,0.670108098727759,0.23877078180472192
40,20,10,3.0,6,0.22,2.2,0.6701105284819567,0.23879067944990004
32,16,20,3.0,10,0.22,1.8,0.6701110192479351,0.2387490461678676
40,12,10,1.5,6,0.22,2.6,0.6701139038949702,0.23873032444257503
28,12,25,3.0,14,0.22,1.8,0.670114369558438,0.2387350472147226
40,16,25,1.5,10,0.22,2.2,0.6701150222088368,0.23878450615952043
36,12,20,2.0,10,0.15,2.2,0.670115467659686,0.23871728754105528
36,20,20,3.0,10,0.15,2.6,0.6701163241219761,0.23875478513847748
40,16,15,2.5,6,0.22,1.8,0.6701197903218211,0.23875562171886336
36,20,10,2.0,14,0.18,2.2,0.670119984277891,0.23874784632007987
36,12,25,2.0,10,0.18,2.2,0.6701200478281324,0.23874068902812073
36,20,20,2.0,14,0.18,2.6,0.6701241368960988,0.2387789899595122
40,16,15,1.5,10,0.15,2.6,0.6701245740241895,0.23873590154393765
32,12,15,2.0,14,0.22,2.2,0.6701245943313014,0.23872777487932295
40,16,25,2.0,10,0.15,2.6,0.6701248962481686,0.238756236484815
40,20,15,1.5,14,0.15,2.6,0.6701285587268566,0.23875736677170903
32,12,20,2.5,10,0.22,1.8,0.6701290865228071,0.238736957436114
40,20,25,2.5,10,0.18,2.2,0.6701292946027457,0.23879457946487373
36,20,25,2.5,14,0.15,2.2,0.6701299261901934,0.23876567956518602
32,16,25,2.5,14,0.22,1.8,0.6701300496237274,0.2387669482446216
36,12,10,2.5,6,0.22,2.2,0.6701302097023225,0.23874373845626212
32,16,25,3.0,10,0.22,2.2,0.6701311118873532,0.23878122577028735
40,12,15,2.0,6,0.15,2.2,0.6701340939243144,0.23871638446522164
32,12,25,2.5,10,0.22,2.2,0.6701370565178462,0.2387588029827057
36,20,10,2.5,10,0.18,2.2,0.6701380086857845,0.23875584223184532
40,20,15,2.0,10,0.18,1.8,0.6701383479745852,0.2387547857089292
40,20,10,1.5,10,0.22,2.2,0.6701394933693811,0.23876813101344577
40,20,10,2.5,6,0.22,2.6,0.670140514608927,0.23880948723517387
36,20,15,2.0,10,0.22,2.6,0.6701416457753677,0.23878877394059136
36,12,20,2.5,6,0.22,2.6,0.6701417781708393,0.23878579057888122
40,20,10,2.0,10,0.15,2.2,0.6701431218189451,0.23874632388326378
32,12,10,3.0,10,0.15,1.8,0.6701436632742015,0.2387308257196575
40,20,25,2.0,14,0.18,1.8,0.6701509244123361,0.23879690909379891
36,20,15,2.5,10,0.18,2.2,0.6701530069282341,0.23876924993113108
32,12,25,2.0,14,0.22,2.6,0.6701537142413665,0.2387694160562646
32,16,10,2.5,14,0.18,1.8,0.6701556172872642,0.23874098074555727
32,16,25,2.5,14,0.18,2.2,0.6701566286177103,0.2387688120154207
40,20,10,1.5,14,0.15,2.6,0.6701574366164728,0.2387616604736608
40,16,10,1.5,10,0.18,2.2,0.6701591405160228,0.2387512963480531
40,16,15,2.0,6,0.22,2.2,0.6701597088287389,0.23878730523878752
32,20,25,3.0,14,0.15,2.6,0.6701631561048919,0.23878103884129417
32,16,10,3.0,10,0.18,2.2,0.6701674477830522,0.2387557334160215
40,12,25,2.0,6,0.22,2.6,0.6701685684504853,0.23882132294932054
36,16,15,1.5,14,0.22,2.2,0.6701687261905244,0.23877041484108663
32,16,10,2.5,14,0.15,2.2,0.6701691862555146,0.23874345621685023
36,20,15,2.0,14,0.15,2.6,0.6701710420578182,0.23877093449448372
28,12,25,3.0,14,0.15,2.2,0.6701718993235984,0.23873912962378022
36,12,20,3.0,6,0.18,2.6,0.6701722100245731,0.23877300842803972
32,16,15,2.5,10,0.22,2.6,0.670173406054426,0.2387779217907955
40,12,10,2.0,6,0.18,1.8,0.6701757554050931,0.2387485316182264
36,16,15,2.0,10,0.18,2.2,0.6701784236892876,0.23876224427198575
40,16,20,2.0,10,0.15,1.8,0.6701787663674935,0.2387508575483824
36,12,15,1.5,10,0.22,2.2,0.6701789719100861,0.2387540859513094
32,12,20,2.0,14,0.18,2.6,0.6701809025895566,0.23875824913758212
28,12,25,3.0,14,0.18,1.8,0.6701816537273568,0.2387495090001199
40,20,25,3.0,10,0.15,2.2,0.670184620834679,0.2387939415267764
32,12,15,2.0,14,0.18,2.6,0.670185614655252,0.23875142666344196
40,12,25,3.0,6,0.18,2.6,0.6701859735366357,0.2388008454190434
36,16,20,2.0,10,0.18,2.6,0.6701921532773016,0.2387854816272059
36,12,25,1.5,14,0.18,2.6,0.6701931697758708,0.23878241401785918
32,20,15,3.0,10,0.22,2.6,0.6701954870861406,0.23882183623408149
40,16,15,3.0,6,0.18,1.8,0.6701957138563384,0.23874865079409918
36,12,15,1.5,14,0.18,1.8,0.6701971397885115,0.23875516714693018
36,16,25,2.0,14,0.18,1.8,0.6701975945492993,0.23878622862385196
32,16,20,3.0,10,0.18,2.2,0.6701978432317365,0.23877887243359222
36,16,15,3.0,6,0.22,2.6,0.6701978470180631,0.2388282632954391
40,12,25,2.5,6,0.22,2.2,0.670205536535347,0.23883093901304614
40,12,10,1.5,10,0.15,2.2,0.6702075974399654,0.23876413118614428
32,12,15,2.5,10,0.15,2.6,0.670209297264865,0.2387577027494332
32,16,15,3.0,10,0.18,1.8,0.6702115135194638,0.23876875260081323
32,20,20,3.0,14,0.15,1.8,0.6702116291735316,0.23877243155353275
40,12,15,1.5,6,0.18,2.6,0.6702137412133339,0.23877789361826607
40,16,25,1.5,14,0.15,2.6,0.6702159825344921,0.23880549839624862
32,12,20,2.5,10,0.18,2.2,0.6702165757469679,0.23877114375987285
40,20,20,1.5,14,0.22,1.8,0.6702177638673237,0.23883251252574444
36,12,20,1.5,14,0.15,2.6,0.6702180049999021,0.2387723715770602
40,16,15,2.5,6,0.18,2.2,0.6702211072527529,0.23878734327743045
40,16,20,3.0,6,0.22,2.2,0.6702217083542307,0.2388502457337924
32,16,25,2.5,14,0.15,2.6,0.6702249495505948,0.2387894467529054
40,20,20,2.0,10,0.18,2.2,0.6702250518193077,0.23881882851244282
40,20,25,2.0,14,0.15,2.2,0.6702260698255251,0.23882023499341823
36,20,10,2.0,14,0.15,2.6,0.6702266436347326,0.2387896472989775
36,16,25,3.0,10,0.15,1.8,0.6702282085444232,0.23877233510481372
36,20,20,2.5,10,0.18,2.6,0.6702283515836883,0.23882495490376565
40,16,10,2.5,6,0.18,1.8,0.6702307992868941,0.23877528181135335
40,20,25,1.5,14,0.22,2.2,0.6702361020844244,0.23886795296285238
32,20,20,2.5,14,0.22,2.6,0.670237237001455,0.23884738767898564
40,16,20,1.5,14,0.15,1.8,0.6702387888539177,0.2387892825200465
36,16,10,2.0,10,0.18,2.6,0.6702389195688545,0.2387894552454839
32,20,15,2.5,14,0.22,2.2,0.6702394729223294,0.23882862112289896
36,20,25,3.0,10,0.22,1.8,0.6702402275364164,0.23885187936476915
32,20,10,2.5,14,0.22,2.6,0.6702403841621863,0.2388253646672861
36,12,15,2.5,6,0.22,1.8,0.6702404690481939,0.2387899901287315
36,20,15,3.0,10,0.15,1.8,0.6702458970390284,0.2387806084716726
40,20,15,2.0,10,0.15,2.2,0.6702459191909165,0.2387963612115862
32,12,15,2.0,14,0.22,1.8,0.6702495198132216,0.2387824968680436
36,16,25,2.0,14,0.15,2.2,0.670251613780571,0.23880318614444074
36,12,15,1.5,14,0.15,2.2,0.6702528056102472,0.23877838183166256
32,16,20,2.5,14,0.15,1.8,0.6702540240267703,0.23877965093171438
40,12,20,2.0,6,0.22,1.8,0.6702559387755478,0.2388126736712387
40,16,15,1.5,10,0.18,1.8,0.6702561003430355,0.23879597203754904
36,16,25,2.5,10,0.15,2.6,0.6702571906694582,0.2388076305543439
36,20,20,2.0,14,0.22,1.8,0.6702572125945848,0.23884234840784146
40,12,10,2.0,6,0.15,2.2,0.6702573688977057,0.23878376745260932
40,12,25,1.5,10,0.15,2.6,0.6702577456451887,0.23880470946236476
36,20,10,2.0,10,0.22,2.6,0.6702581097497239,0.23882854449348173
40,16,15,3.0,6,0.15,2.2,0.6702626534661988,0.2387663605125693
36,12,10,2.0,10,0.15,2.6,0.6702646283891017,0.23878908340307795
32,12,20,2.0,14,0.22,1.8,0.6702650334494452,0.23879899829732304
36,12,25,1.5,10,0.22,2.6,0.6702661646838712,0.23882712551491403
40,12,20,2.5,6,0.18,1.8,0.6702669583548528,0.23878223426197248
36,12,20,1.5,10,0.22,2.2,0.6702673356091655,0.2388090064371825
40,16,20,1.5,10,0.18,2.2,0.6702674247395235,0.23881991824242974
32,20,10,3.0,10,0.22,2.6,0.6702686931579236,0.23884445937190885
40,20,15,1.5,14,0.18,1.8,0.6702696238227959,0.2388220478040555
36,20,25,2.0,14,0.22,2.2,0.6702733293696638,0.23887414783348504
28,12,25,3.0,14,0.15,1.8,0.6702751774931179,0.2387785939793458
40,20,10,1.5,14,0.18,1.8,0.6702752357707824,0.23881602566673807
32,16,15,3.0,10,0.15,2.2,0.6702772521463503,0.23879343812036025
32,12,10,2.5,10,0.22,2.6,0.6702794091848364,0.23879923758824942
36,12,10,2.5,6,0.18,2.6,0.6702815084600493,0.23880784108973505
32,12,15,2.0,14,0.18,2.2,0.670282169912663,0.23879375227633495
36,16,10,3.0,6,0.22,2.2,0.6702823325245619,0.23883953919713946
32,12,25,2.0,14,0.22,2.2,0.6702825011448349,0.23882383107333918
40,20,15,3.0,6,0.22,2.6,0.6702840697203932,0.23890812898485947
32,16,10,3.0,10,0.15,2.6,0.6702885931433417,0.23880648104491375
32,16,20,2.5,10,0.22,2.6,0.6702915358493242,0.23884476989603445
36,16,25,2.0,10,0.22,2.2,0.6702920611072374,0.23885528179279866
32,16,25,3.0,10,0.18,2.6,0.6702927896495354,0.23884011864268065
32,20,15,2.5,14,0.18,2.6,0.6702937605088383,0.23884031583103918
36,20,20,3.0,10,0.18,1.8,0.6702940918671778,0.2388329862706935
40,12,20,3.0,6,0.15,1.8,0.670294358109243,0.2387487420831176
32,16,10,2.5,14,0.15,1.8,0.6702950884210088,0.23879655165435384
36,20,15,2.0,14,0.18,1.8,0.6702977968643006,0.23882868833873144
36,12,10,3.0,6,0.15,1.8,0.6702979874393604,0.23878706977915232
36,12,15,2.0,6,0.22,2.6,0.6702987037161239,0.23883150933259717
32,20,25,3.0,14,0.18,1.8,0.6703001103914689,0.23884251585436383
36,12,25,1.5,14,0.22,1.8,0.6703005935531997,0.23883418629042247
32,12,15,2.5,10,0.18,1.8,0.6703005941288345,0.2387995965994176
36,12,25,2.0,10,0.15,2.6,0.6703025043640806,0.23881626200423206
40,16,10,2.0,6,0.18,2.6,0.6703028535695627,0.23882985072667634
36,16,10,2.0,10,0.22,1.8,0.6703039724112527,0.2388198383595371
32,12,20,2.0,14,0.18,2.2,0.6703040528955777,0.23881138916941444
40,16,10,2.5,6,0.15,2.2,0.6703043991152956,0.2388022646595284
32,12,25,2.5,10,0.18,2.6,0.6703049038846143,0.2388262023257532
40,16,25,2.0,10,0.18,1.8,0.670306640209474,0.23883762744830925
36,16,20,1.5,14,0.22,2.2,0.6703083460028427,0.23884949749046805
36,20,10,2.5,10,0.15,2.6,0.6703089818803033,0.23882617786305804
40,20,10,3.0,6,0.18,2.6,0.6703113382217434,0.23885894297896454
36,16,20,2.0,10,0.22,1.8,0.6703132628354985,0.23884216280396453
32,20,25,3.0,14,0.15,2.2,0.6703151733385398,0.23883903312461058
36,12,10,2.0,10,0.18,1.8,0.670316742889013,0.238812728033565
